City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,rongelap,11.1635,166.8941,80.89,82,93,20.65,MH,1715531903
365,empangeni,-28.762,31.8933,65.84,95,98,3.8,ZA,1715531903
366,ingeniero guillermo n. juarez,-23.9,-61.85,56.93,92,100,7.92,AR,1715531903
367,dali,25.7,100.1833,60.22,73,40,3.67,CN,1715531903
368,urucui,-7.2294,-44.5561,95.56,36,0,4.5,BR,1715531904
369,amga,60.8953,131.9608,32.2,83,98,3.29,RU,1715531904
370,tsiombe,-25.3,45.4833,70.0,83,0,3.91,MG,1715531904
371,lhasa,29.65,91.1,43.84,89,99,2.75,CN,1715531904
372,noumea,-22.2763,166.4572,66.18,76,0,8.86,NC,1715531904
373,sao joao da barra,-21.6403,-41.0511,95.09,73,2,8.39,BR,1715531904
374,turpan,42.9333,89.1667,90.25,20,95,6.6,CN,1715531905
375,tidjikja,18.5564,-11.4271,106.81,8,90,11.56,MR,1715531905
376,at taraf,25.3628,49.725,99.14,9,39,10.36,SA,1715531905
377,ulsteinvik,62.3432,5.8487,70.7,75,100,5.99,NO,1715531905
378,north bay,46.3168,-79.4663,60.82,55,75,12.66,CA,1715531905
379,shimoda,34.6667,138.95,66.11,93,100,20.29,JP,1715531905
380,ghat,24.9647,10.1728,92.66,12,8,13.85,LY,1715531906
381,sannicandro garganico,41.8384,15.5654,75.49,50,25,2.19,IT,1715531906
382,karratha,-20.7377,116.8463,75.22,76,14,0.81,AU,1715531906
383,taroa,8.7058,171.2275,81.59,80,87,18.39,MH,1715531906
384,simanggang,1.2472,111.4528,78.78,94,97,0.0,MY,1715531906
385,soio,-6.1349,12.3689,81.03,86,60,8.48,AO,1715531906
386,abqaiq,25.9371,49.6776,92.53,12,72,10.58,SA,1715531907
387,bambanglipuro,-7.95,110.2833,76.41,93,100,4.05,ID,1715531907
388,singrauli,24.1997,82.6753,87.13,29,3,6.55,IN,1715531907
389,mangrol,21.1167,70.1167,82.96,78,30,11.32,IN,1715531907
390,pizhou,34.3114,117.9503,58.82,38,0,5.48,CN,1715531908
391,serhiyivka,46.0272,30.3768,56.68,54,95,10.63,UA,1715531908
392,truth or consequences,33.1284,-107.2528,72.91,23,0,10.36,US,1715531908
393,ankang,32.68,109.0172,63.79,61,32,0.94,CN,1715531908
394,tomah,43.9786,-90.504,78.31,36,0,3.44,US,1715531908
395,lucheng,31.2336,117.2806,64.15,54,93,3.47,CN,1715531908
396,vega de alatorre,20.0333,-96.6333,90.34,54,81,10.98,MX,1715531909
397,kitimat,54.0524,-128.6534,55.9,76,100,7.0,CA,1715531909
398,arawa,-6.2132,155.5367,77.97,95,100,1.79,PG,1715531909
399,casper,42.8666,-106.3131,65.71,40,0,4.0,US,1715531620
400,hinton,53.4001,-117.5857,56.88,69,98,4.5,CA,1715531909
401,naco,31.3347,-109.9483,71.96,17,0,6.13,MX,1715531909
402,paita,-5.0892,-81.1144,72.01,72,98,10.65,PE,1715531910
403,glace bay,46.1969,-59.957,44.1,97,100,28.77,CA,1715531724
404,genhe,50.7833,121.5167,42.73,38,100,3.65,CN,1715531910
405,eyl,7.9803,49.8164,85.1,75,2,10.85,SO,1715531910
406,monrovia,6.3005,-10.7969,83.97,72,85,7.74,LR,1715531910
407,baracoa,20.3467,-74.4958,87.48,64,55,7.47,CU,1715531911
408,akureyri,65.6835,-18.0878,46.33,81,75,8.05,IS,1715531911
409,kathu,7.9178,98.3332,88.7,73,69,2.89,TH,1715531911
410,cide,41.8921,33.0044,55.29,79,76,3.04,TR,1715531911
411,tarawa,1.419,172.984,82.49,78,40,3.44,KI,1715531911
412,ewo,-0.8725,14.8206,84.24,65,100,4.21,CG,1715531911
413,okha,53.5739,142.9478,32.25,85,100,3.0,RU,1715531912
414,margosatubig,7.5777,123.1658,78.76,92,100,1.45,PH,1715531912
415,arvayheer,46.2639,102.775,63.03,16,4,8.93,MN,1715531912
416,mando,10.7167,6.5667,77.43,86,100,6.58,NG,1715531912
417,rosarito,32.3333,-117.0333,62.26,69,45,5.55,MX,1715531912
418,formosa do rio preto,-11.0483,-45.1931,95.05,28,9,7.96,BR,1715531913
419,xilin hot,43.9667,116.0333,53.42,27,82,8.21,CN,1715531913
420,punta cardon,11.6581,-70.215,86.58,69,87,21.43,VE,1715531913
421,nogales,31.3086,-110.9422,74.32,18,0,3.44,MX,1715531913
422,katsuren-haebaru,26.3369,127.8719,79.18,89,40,10.36,JP,1715531913
423,changleng,28.7,115.8167,65.66,69,89,4.47,CN,1715531913
424,juneau,58.3019,-134.4197,46.42,91,100,19.57,US,1715531459
425,pindushi,62.9152,34.58,37.67,78,100,3.09,RU,1715531914
426,aripuana,-9.1667,-60.6333,95.16,41,69,3.33,BR,1715531914
427,quellon,-43.1167,-73.6167,44.15,72,91,4.25,CL,1715531914
428,sendafa,9.15,39.0333,60.53,75,32,7.83,ET,1715531914
429,aydarken,39.9443,71.3429,44.89,87,99,3.89,KG,1715531914
430,barakani,-12.1356,44.4317,81.45,75,90,12.97,KM,1715531914
431,klebang besar,2.2186,102.1995,82.06,91,20,4.61,MY,1715531915
432,traverse city,44.7631,-85.6206,65.84,54,40,11.5,US,1715531915
433,vila do maio,15.1333,-23.2167,84.99,79,11,12.95,CV,1715531915
434,kabalo,-6.05,26.9167,81.99,56,30,5.44,CD,1715531915
435,jinghong,21.991,100.7341,71.82,69,40,1.41,CN,1715531915
436,caleta de carquin,-11.0925,-77.6267,67.53,80,93,5.86,PE,1715531915
437,madingou,-4.1536,13.55,79.79,87,85,2.77,CG,1715531916
438,xapuri,-10.6517,-68.5044,95.23,39,64,4.27,BR,1715531916
439,durango,24.8333,-104.8333,79.16,18,100,7.81,MX,1715531693
440,kununurra,-15.7667,128.7333,73.38,68,2,5.75,AU,1715531916
441,touros,-5.1989,-35.4608,86.47,65,41,13.29,BR,1715531916
442,novyy urengoy,66.0833,76.6333,32.14,99,100,9.42,RU,1715531916
443,tsengel,49.4783,100.8894,60.08,45,99,6.96,MN,1715531917
444,kuanda,56.3161,116.0806,45.23,88,100,7.74,RU,1715531917
445,sassnitz,54.5167,13.65,51.24,72,1,14.63,DE,1715531917
446,jose bonifacio,-21.0528,-49.6883,90.66,20,2,8.86,BR,1715531917
447,salahonda,2.1019,-78.7217,81.61,81,56,4.68,CO,1715531917
448,okhotsk,59.3833,143.3,31.73,96,100,6.2,RU,1715531917
449,hawera,-39.5917,174.2833,48.24,76,94,6.31,NZ,1715531918
450,malvan,16.0667,73.4667,84.36,80,0,13.47,IN,1715531918
451,mili,6.0815,171.735,81.77,81,100,13.58,MH,1715531918
452,san patricio,28.017,-97.5169,89.46,58,42,18.95,US,1715531918
453,merizo village,13.2658,144.6691,81.16,88,100,10.89,GU,1715531918
454,igarka,67.4667,86.5833,31.01,99,90,13.0,RU,1715531918
455,bonthe,7.5264,-12.505,87.15,69,93,10.65,SL,1715531919
456,zhumysker,49.3333,49.4,50.92,91,90,9.35,KZ,1715531919
457,fortaleza,-3.7227,-38.5247,87.93,66,40,11.5,BR,1715531919
458,pierre,44.3683,-100.351,74.32,52,0,11.5,US,1715531919
459,bulungu,-4.55,18.6,78.55,76,80,5.55,CD,1715531919
460,kudahuvadhoo,2.6708,72.8944,85.21,77,90,10.56,MV,1715531919
461,deleni,47.4667,26.8833,55.35,52,92,6.49,RO,1715531920
462,geraldton,-28.7667,114.6,68.41,42,88,14.97,AU,1715531920
463,bol'sherech'ye,56.0925,74.6272,59.63,43,58,16.98,RU,1715531920
464,portland,45.5234,-122.6762,68.61,63,0,4.61,US,1715531686
465,hadibu,12.65,54.0333,85.46,70,56,3.0,YE,1715531920
466,taghazout,30.5426,-9.7112,75.97,61,4,1.63,MA,1715531920
467,emerald,-23.5333,148.1667,64.35,85,100,12.17,AU,1715531921
468,lata,40.1629,-8.3327,65.07,56,86,10.98,PT,1715531921
469,nova vicosa,-17.8919,-39.3719,84.36,63,2,11.23,BR,1715531921
470,kayangel,8.0823,134.7173,83.08,79,18,14.76,PW,1715531921
471,revda,56.801,59.9303,34.68,82,100,6.35,RU,1715531921
472,ipora,-16.4419,-51.1178,88.34,32,1,6.64,BR,1715531921
473,pangody,65.85,74.4859,31.91,99,100,10.74,RU,1715531922
474,aswan,24.0934,32.907,97.9,12,0,11.5,EG,1715531922
475,manati,18.4275,-66.4921,92.08,73,8,6.49,PR,1715531922
476,camana,-16.6228,-72.7111,67.39,76,96,7.67,PE,1715531922
477,boyolangu,-8.1181,111.8935,75.4,98,91,2.75,ID,1715531922
478,siler city,35.7235,-79.4622,76.33,41,40,5.75,US,1715531922
479,playa blanca,28.8643,-13.8281,73.6,79,3,21.45,ES,1715531923
480,oltinko'l,40.8011,72.1634,63.36,65,100,6.24,UZ,1715531923
481,midvagur,62.0511,-7.1939,54.43,82,75,4.61,FO,1715531923
482,saint-joseph,-21.3667,55.6167,75.58,79,60,14.23,RE,1715531923
483,port blair,11.6667,92.75,82.44,89,40,2.3,IN,1715531923
484,mount gambier,-37.8333,140.7667,49.84,99,61,4.92,AU,1715531923
485,inirida,3.8653,-67.9239,79.32,88,99,3.96,CO,1715531924
486,fort bragg,35.139,-79.006,78.82,32,0,11.5,US,1715531924
487,parauapebas,-6.0675,-49.9022,91.38,51,40,5.75,BR,1715531924
488,kangding,30.0513,101.9603,42.21,94,86,4.18,CN,1715531924
489,saldanha,-33.0117,17.9442,64.45,75,0,14.47,ZA,1715531925
490,sitka,57.0531,-135.33,46.29,76,75,10.36,US,1715531925
491,leh,34.1667,77.5833,32.14,81,49,5.39,IN,1715531925
492,jerantut,3.936,102.3626,75.34,99,100,1.25,MY,1715531925
493,richards bay,-28.783,32.0377,68.27,90,100,5.17,ZA,1715531925
494,margarita belen,-27.2616,-58.9722,62.55,98,100,6.44,AR,1715531925
495,ulladulla,-35.35,150.4667,57.42,90,100,11.52,AU,1715531926
496,fukuchiyama,35.3,135.1167,64.87,97,100,8.08,JP,1715531926
497,santiago del estero,-27.7951,-64.2615,59.56,50,100,9.17,AR,1715531926
498,pisco,-13.7,-76.2167,68.05,83,71,8.05,PE,1715531926
499,nagqu,31.5,92.0,38.71,24,93,6.26,CN,1715531926
500,leninskoye,41.7589,69.3864,57.58,73,8,5.1,KZ,1715531926
501,qala i naw,34.9874,63.1289,69.98,36,0,2.26,AF,1715531927
502,don luan,11.5333,106.9167,81.95,81,3,6.98,VN,1715531927
503,el granada,37.5027,-122.4694,74.91,88,100,9.22,US,1715531927
504,tanout,14.9709,8.8879,104.36,10,98,10.09,NE,1715531927
505,naze,28.3667,129.4833,72.52,92,100,17.45,JP,1715531928
506,knyaze-volkonskoye,48.4642,135.4567,45.0,95,100,8.01,RU,1715531928
507,floro,61.5996,5.0328,69.87,67,20,3.44,NO,1715531928
508,bafq,31.6128,55.4107,87.93,10,2,6.17,IR,1715531928
509,maceio,-9.6658,-35.7353,89.04,74,40,4.61,BR,1715531928
510,cadale,2.7603,46.3222,82.99,79,98,16.84,SO,1715531928
511,gaspra,44.4333,34.1,51.37,71,70,3.13,UA,1715531929
512,padang,-0.9492,100.3543,77.05,88,98,3.47,ID,1715531929
513,newman,37.3138,-121.0208,78.26,27,0,2.77,US,1715531929
514,prado,-17.3411,-39.2208,81.14,69,0,8.93,BR,1715531929
515,st. john's,47.5649,-52.7093,48.78,97,100,23.02,CA,1715531929
516,conde,-7.2597,-34.9075,87.26,66,40,12.66,BR,1715531929
517,shimanovsk,52.0,127.7,38.77,64,9,4.36,RU,1715531930
518,motueka,-41.1333,173.0167,42.1,87,13,5.39,NZ,1715531930
519,xining,36.6167,101.7667,56.37,33,24,0.65,CN,1715531680
520,halden,59.1226,11.3871,60.64,55,30,7.16,NO,1715531930
521,kano,12.0001,8.5167,96.69,34,20,8.05,NG,1715531930
522,sumbe,-11.2061,13.8437,79.23,88,96,5.01,AO,1715531931
523,blagoveshchensk,50.2667,127.5333,48.49,65,20,6.71,RU,1715531931
524,flying fish cove,-10.4217,105.6791,80.28,89,100,9.22,CX,1715531931
525,san jose del cabo,23.0589,-109.6977,94.77,53,40,5.99,MX,1715531931
526,bautzen,51.1833,14.4333,68.09,62,16,10.92,DE,1715531931
527,bandrele,-12.9067,45.1914,82.15,74,20,11.5,YT,1715531932
528,waterboro,43.5356,-70.7151,62.15,47,100,4.61,US,1715531932
529,kendari,-3.945,122.4989,74.88,96,51,2.86,ID,1715531932
530,newcastle,-32.9272,151.7765,59.79,91,100,10.36,AU,1715531933
531,taksimo,56.3444,114.8794,44.69,90,100,6.08,RU,1715531933
532,vanimo,-2.6741,141.3028,79.84,90,100,7.07,PG,1715531933
533,zhezqazghan,47.7833,67.7667,65.41,31,2,9.04,KZ,1715531933
534,sur,22.5667,59.5289,90.88,45,25,12.28,OM,1715531933
535,yarmouth,41.7057,-70.2286,57.15,67,75,9.22,US,1715531934
536,banda aceh,5.5577,95.3222,80.74,84,94,13.76,ID,1715531934
537,puerto armuelles,8.2833,-82.8667,85.98,77,99,4.0,PA,1715531715
538,cestos city,5.46,-9.5828,85.08,74,100,7.65,LR,1715531934
539,valabhipur,21.8833,71.8667,95.29,33,4,12.82,IN,1715531934
540,callao,-12.0667,-77.15,64.69,88,100,9.22,PE,1715531934
541,tshabong,-26.05,22.45,75.43,21,0,3.0,BW,1715531934
542,thunder bay,48.4001,-89.3168,69.78,43,40,8.05,CA,1715531935
543,klaksvik,62.2266,-6.589,54.52,94,100,11.97,FO,1715531935
544,krasnokamensk,50.0979,118.0369,56.66,31,99,11.16,RU,1715531935
545,minas de marcona,-15.2119,-75.1103,64.38,61,94,15.68,PE,1715531935
546,aguascalientes,21.8833,-102.3,78.75,18,20,13.8,MX,1715531935
547,new norfolk,-42.7826,147.0587,52.92,98,94,2.42,AU,1715531935
548,poso,-1.3959,120.7524,78.26,89,73,3.38,ID,1715531936
549,rio grande,-32.035,-52.0986,64.51,93,100,17.11,BR,1715531936
550,huilong,31.8111,121.655,57.07,68,67,4.36,CN,1715531936
551,port isabel,26.0734,-97.2086,89.67,68,75,17.27,US,1715531936
552,kedrovyy,56.1667,91.8167,54.01,61,57,1.45,RU,1715531936
553,shahrak,34.1074,64.3052,56.59,27,2,4.38,AF,1715531936
554,bubaque,11.2833,-15.8333,80.15,73,20,9.53,GW,1715531937
555,kargopol',61.5071,38.9456,35.67,72,95,5.57,RU,1715531937
556,dyatlovo,53.4631,25.4068,51.26,62,31,5.44,BY,1715531937
557,douentza,14.9951,-2.9517,107.53,16,43,18.01,ML,1715531937
558,qandala,11.472,49.8728,88.3,62,80,4.68,SO,1715531937
559,nuku'alofa,-21.1333,-175.2,71.94,78,20,9.22,TO,1715531938
560,shizunai-furukawacho,42.3339,142.3669,51.89,99,100,15.43,JP,1715531938
561,homa bay,-0.5273,34.4571,70.68,80,92,5.41,KE,1715531938
562,yamada,39.4667,141.95,58.78,97,100,9.01,JP,1715531938
563,san gil,6.5557,-73.1331,80.83,65,77,4.32,CO,1715531938
564,gubkinskiy,64.434,76.5026,42.13,87,100,20.29,RU,1715531938
565,rzhaksa,52.1338,42.0264,40.35,69,92,6.51,RU,1715531939
566,vung tau,10.346,107.0843,84.7,77,71,15.41,VN,1715531939
567,calca,-13.3333,-71.95,69.15,48,29,0.76,PE,1715531939
568,port saint john's,-31.6229,29.5448,64.85,70,0,3.02,ZA,1715531939
